product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,Revenue,Profit_Amount
9917,Britannia Lite Bakery 754,Bakery,Britannia,231.36,5,219.79,4.7,120,25,Lucknow,SellerA,91,79,25.4,TRUE,Can,200,14,18,32,6/19/2025,7/3/2025,Buy1Get1,On-Time,17363.41,4410.30614
9918,Himalaya Daily Personal 292,Personal Care,Himalaya,72.26,20,57.81,4.7,95,34,Jaipur,UrbanSeller,146,344,20.7,FALSE,Jar,400,975,29,84,6/23/2025,2/23/2028,None,Delayed,19886.64,4116.534479999999
9919,Aavin Family Pack Dairy 136,Dairy,Aavin,52.02,10,46.82,4.2,278,29,Delhi,SellerB,96,470,28.2,TRUE,Bottle,1000,30,19,100,4/3/2025,5/3/2025,None,Delayed,22005.4,6205.522800000001
9920,Tropicana Original Beverages 804,Beverages,Tropicana,32.72,20,26.18,4.1,200,35,Jaipur,SellerA,128,62,38.5,TRUE,Bottle,500,404,25,20,8/31/2024,10/9/2025,None,On-Time,1623.16,624.9166
9921,Lizol Organic Household 817,Household,Lizol,671.91,0,671.91,3.3,100,25,Hyderabad,UrbanSeller,130,69,6.3,TRUE,Box,1000,1610,26,9,5/13/2024,10/9/2028,Cashback,On-Time,46361.79,2920.79277
9922,Aavin Classic Dairy 819,Dairy,Aavin,166.39,5,158.07,4.0,647,35,Mumbai,DailyNeeds,133,48,32.2,FALSE,Can,250,20,26,19,9/10/2024,9/30/2024,FlatDiscount,Delayed,7587.36,2443.12992
9923,Minute Maid Fresh Beverages 591,Beverages,Minute Maid,68.94,0,68.94,3.9,303,31,Hyderabad,UrbanSeller,109,170,5.8,FALSE,Bottle,200,190,21,33,5/28/2024,12/4/2024,FlatDiscount,Delayed,11719.8,679.7484
9924,Britannia Organic Bakery 505,Bakery,Britannia,417.27,0,417.27,4.6,230,28,Mumbai,UrbanSeller,109,40,28.6,FALSE,Bottle,200,5,21,15,4/16/2025,4/21/2025,Cashback,On-Time,16690.8,4773.5688
9925,Modern Lite Bakery 122,Bakery,Modern,98.4,0,98.4,5.0,72,29,Pune,LocalMart,102,170,32.7,FALSE,Packet,250,10,20,46,6/14/2025,6/24/2025,Cashback,On-Time,16728.0,5470.0560000000005
9926,Tata Classic Grocery 346,Grocery,Tata,485.15,10,436.63,3.6,302,23,Delhi,LocalMart,91,400,24.0,FALSE,Box,200,709,18,99,4/23/2025,4/2/2027,None,On-Time,174652.0,41916.48
9927,Britannia Family Pack Snacks 730,Snacks,Britannia,76.21,5,72.4,5.0,436,16,Pune,DailyNeeds,83,98,34.6,TRUE,Box,1000,295,16,40,8/13/2025,6/4/2026,None,On-Time,7095.200000000001,2454.9392000000003
9928,FreshFarm Classic Fruits 801,Fruits & Vegetables,FreshFarm,299.52,15,254.59,4.4,105,28,Mumbai,DailyNeeds,113,119,27.4,FALSE,Can,250,4,22,38,11/19/2024,11/23/2024,FlatDiscount,On-Time,30296.21,8301.16154
9929,Lay's Fresh Snacks 69,Snacks,Lay's,19.77,0,19.77,3.8,570,32,Chennai,SellerB,107,45,16.5,FALSE,Can,300,229,21,24,4/2/2024,11/17/2024,Buy1Get1,On-Time,889.65,146.79225
9930,Tropicana Original Beverages 276,Beverages,Tropicana,338.6,5,321.67,4.4,158,31,Mumbai,SellerA,90,466,33.2,FALSE,Can,1500,277,18,98,5/13/2024,2/14/2025,FlatDiscount,On-Time,149898.22,49766.20904
9931,Tata Lite Grocery 272,Grocery,Tata,171.48,5,162.91,4.2,348,31,Lucknow,LocalMart,70,338,33.8,FALSE,Can,500,244,14,73,7/10/2025,3/11/2026,Cashback,On-Time,55063.58,18611.49004
9932,ITC Family Pack Snacks 898,Snacks,ITC,135.51,5,128.73,4.1,316,26,Ahmedabad,SellerB,132,9,10.0,FALSE,Can,400,105,26,1,2/13/2025,5/29/2025,None,On-Time,1158.57,115.85699999999999
9933,Dettol Classic Household 529,Household,Dettol,666.23,0,666.23,4.5,115,30,Bengaluru,SellerA,115,479,26.3,TRUE,Box,500,1147,23,100,2/17/2024,4/9/2027,FlatDiscount,Delayed,319124.17,83929.65671
9934,Nivea Family Pack Personal 827,Personal Care,Nivea,144.23,5,137.02,4.1,193,24,Bengaluru,UrbanSeller,114,332,39.1,FALSE,Pouch,750,1402,22,88,5/31/2025,4/2/2029,FlatDiscount,Delayed,45490.64000000001,17786.840240000005
9935,Gowardhan Fresh Dairy 608,Dairy,Gowardhan,165.66,0,165.66,4.9,450,31,Bengaluru,SellerB,133,40,26.2,FALSE,Packet,750,30,26,47,12/25/2023,1/24/2024,None,On-Time,6626.4,1736.1168
9936,Minute Maid Original Beverages 53,Beverages,Minute Maid,31.87,30,22.31,5.0,525,24,Delhi,SellerA,135,197,32.7,FALSE,Box,300,408,27,39,10/4/2024,11/16/2025,None,On-Time,4395.07,1437.18789
9937,Himalaya Classic Personal 657,Personal Care,Himalaya,236.52,15,201.04,4.2,289,39,Jaipur,QuickStores,148,98,34.4,FALSE,Box,1000,368,29,47,5/17/2025,5/20/2026,Cashback,On-Time,19701.92,6777.46048
9938,Gowardhan Original Dairy 876,Dairy,Gowardhan,248.73,10,223.86,3.6,336,31,Ahmedabad,LocalMart,103,57,35.5,FALSE,Packet,1000,9,20,28,1/29/2025,2/7/2025,None,On-Time,12760.02,4529.8071
9939,Parle Original Snacks 858,Snacks,Parle,152.47,20,121.98,4.8,248,23,Delhi,SellerA,109,65,21.7,FALSE,Packet,200,233,21,16,12/3/2023,7/23/2024,Buy1Get1,On-Time,7928.7,1720.5278999999998
9940,DailyGreens Daily Fruits 507,Fruits & Vegetables,DailyGreens,301.77,5,286.68,4.4,36,40,Lucknow,QuickStores,146,155,31.4,TRUE,Can,250,9,29,60,11/10/2024,11/19/2024,None,On-Time,44435.4,13952.715600000001
9941,ITC Premium Snacks 504,Snacks,ITC,185.73,15,157.87,4.4,396,15,Bengaluru,DailyNeeds,108,353,24.6,FALSE,Jar,100,292,21,89,8/24/2025,6/12/2026,Cashback,On-Time,55728.11,13709.11506
9942,Aavin Original Dairy 162,Dairy,Aavin,130.76,20,104.61,4.3,117,26,Bengaluru,SellerA,109,68,33.1,FALSE,Packet,250,8,21,25,9/2/2025,9/10/2025,FlatDiscount,Delayed,7113.48,2354.5618799999997
9943,Modern Family Pack Bakery 290,Bakery,Modern,145.86,25,109.4,3.7,219,25,Jaipur,UrbanSeller,110,26,27.9,FALSE,Packet,200,6,22,11,6/29/2025,7/5/2025,Buy1Get1,Delayed,2844.4,793.5876
9944,FreshFarm Lite Fruits 642,Fruits & Vegetables,FreshFarm,185.58,0,185.58,3.2,289,24,Mumbai,LocalMart,113,194,7.7,FALSE,Can,500,6,22,31,11/7/2024,11/13/2024,Cashback,Delayed,36002.520000000004,2772.1940400000003
9945,ITC Classic Snacks 248,Snacks,ITC,230.04,5,218.54,3.9,270,25,Hyderabad,SellerB,100,187,36.3,TRUE,Can,1000,207,20,32,9/19/2025,4/14/2026,Cashback,On-Time,40866.979999999996,14834.71374
9946,P&G Daily Personal 728,Personal Care,P&G,335.93,25,251.95,4.6,147,34,Mumbai,DailyNeeds,111,140,14.4,TRUE,Jar,250,1191,22,54,5/27/2025,8/30/2028,FlatDiscount,On-Time,35273.0,5079.312
9947,Aavin Lite Dairy 337,Dairy,Aavin,214.95,10,193.45,4.4,107,26,Bengaluru,UrbanSeller,116,47,12.7,FALSE,Can,250,25,23,15,2/25/2024,3/21/2024,Cashback,On-Time,9092.15,1154.7030499999998
9948,DailyGreens Lite Fruits 694,Fruits & Vegetables,DailyGreens,40.13,10,36.12,3.9,158,34,Ahmedabad,DailyNeeds,103,328,12.9,FALSE,Pouch,250,5,20,100,10/30/2024,11/4/2024,Buy1Get1,Delayed,11847.359999999999,1528.30944
9949,Lizol Daily Household 939,Household,Lizol,66.09,5,62.79,3.6,284,22,Bengaluru,UrbanSeller,139,259,10.7,FALSE,Packet,250,1718,27,70,9/18/2025,6/2/2030,Cashback,On-Time,16262.61,1740.09927
9950,Surf Excel Daily Household 640,Household,Surf Excel,782.26,5,743.15,4.4,213,17,Kolkata,SellerA,95,47,15.1,FALSE,Can,100,1628,19,3,4/14/2025,9/28/2029,FlatDiscount,On-Time,34928.049999999996,5274.135549999999
9951,Modern Classic Bakery 146,Bakery,Modern,231.33,0,231.33,3.6,106,32,Jaipur,LocalMart,99,49,19.8,FALSE,Can,300,2,19,28,3/28/2025,3/30/2025,FlatDiscount,On-Time,11335.17,2244.36366
9952,FreshFarm Fresh Fruits 758,Fruits & Vegetables,FreshFarm,233.23,15,198.25,4.7,111,21,Delhi,QuickStores,118,390,7.9,FALSE,Packet,250,15,23,91,1/10/2025,1/25/2025,None,On-Time,77317.5,6108.0825
9953,Mother Dairy Daily Dairy 840,Dairy,Mother Dairy,205.23,0,205.23,5.0,315,28,Bengaluru,QuickStores,119,201,31.8,TRUE,Jar,500,24,23,49,12/25/2024,1/18/2025,None,On-Time,41251.229999999996,13117.891139999998
9954,Britannia Premium Bakery 612,Bakery,Britannia,64.41,15,54.75,3.9,120,31,Delhi,QuickStores,114,70,23.9,FALSE,Can,750,7,22,0,8/5/2025,8/12/2025,None,On-Time,3832.5,915.9675
9955,Minute Maid Premium Beverages 712,Beverages,Minute Maid,46.4,15,39.44,4.7,401,38,Kolkata,DailyNeeds,139,67,37.6,TRUE,Can,300,102,27,28,10/17/2025,1/27/2026,Cashback,On-Time,2642.48,993.57248
9956,Coca-Cola Premium Beverages 455,Beverages,Coca-Cola,176.5,15,150.03,4.5,487,20,Bengaluru,SellerB,105,179,24.0,FALSE,Jar,1500,437,21,37,6/13/2024,8/24/2025,Cashback,On-Time,26855.37,6445.2888
9957,DailyGreens Classic Fruits 541,Fruits & Vegetables,DailyGreens,333.1,10,299.79,5.0,265,20,Pune,LocalMart,106,23,10.8,FALSE,Box,500,11,21,27,5/22/2024,6/2/2024,None,On-Time,6895.17,744.6783600000001
9958,Lay's Fresh Snacks 814,Snacks,Lay's,204.92,5,194.67,4.2,317,27,Ahmedabad,UrbanSeller,87,335,17.0,TRUE,Bottle,1000,197,17,85,12/29/2023,7/13/2024,Cashback,Delayed,65214.45,11086.456499999998
9959,Dettol Fresh Household 491,Household,Dettol,169.3,25,126.98,3.9,58,29,Kolkata,QuickStores,148,144,11.3,FALSE,Pouch,400,1135,29,33,11/12/2024,12/22/2027,None,On-Time,18285.12,2066.21856
9960,DailyGreens Lite Fruits 640,Fruits & Vegetables,DailyGreens,376.82,5,357.98,3.9,95,25,Kolkata,LocalMart,132,208,24.7,TRUE,Box,1000,8,26,36,8/18/2025,8/26/2025,None,On-Time,74459.84,18391.58048
9961,BakeHouse Lite Bakery 977,Bakery,BakeHouse,362.26,0,362.26,3.4,311,25,Ahmedabad,QuickStores,125,24,34.7,FALSE,Jar,750,8,25,11,8/10/2024,8/18/2024,None,On-Time,8694.24,3016.90128
9962,P&G Premium Personal 671,Personal Care,P&G,244.86,20,195.89,4.5,130,23,Bengaluru,LocalMart,139,154,10.3,FALSE,Can,400,1208,27,45,10/29/2024,2/19/2028,None,On-Time,30167.059999999998,3107.20718
9963,Patanjali Fresh Grocery 282,Grocery,Patanjali,151.98,0,151.98,3.7,415,25,Bengaluru,UrbanSeller,134,47,22.7,FALSE,Box,300,534,26,8,4/23/2024,10/9/2025,None,On-Time,7143.0599999999995,1621.4746199999997
9964,Aashirvaad Premium Grocery 395,Grocery,Aashirvaad,274.98,30,192.49,4.5,159,38,Delhi,SellerB,124,59,21.8,FALSE,Packet,500,263,24,32,4/18/2024,1/6/2025,FlatDiscount,Delayed,11356.91,2475.80638
9965,Lizol Organic Household 273,Household,Lizol,266.7,15,226.69,3.7,155,26,Lucknow,UrbanSeller,96,108,38.0,TRUE,Box,100,1465,19,21,12/29/2023,1/2/2028,Buy1Get1,On-Time,24482.52,9303.3576
9966,P&G Daily Personal 949,Personal Care,P&G,144.51,5,137.28,4.2,64,33,Jaipur,SellerB,145,115,11.1,FALSE,Jar,100,743,29,42,10/21/2024,11/3/2026,None,Delayed,15787.2,1752.3792
9967,Tata Lite Grocery 961,Grocery,Tata,308.96,0,308.96,4.5,545,29,Jaipur,DailyNeeds,140,84,17.6,FALSE,Packet,250,370,28,31,10/31/2024,11/5/2025,Buy1Get1,On-Time,25952.64,4567.66464
9968,Modern Daily Bakery 775,Bakery,Modern,43.41,5,41.24,3.6,280,21,Hyderabad,SellerA,82,78,21.7,TRUE,Jar,500,12,16,0,9/27/2025,10/9/2025,None,On-Time,3216.7200000000003,698.0282400000001
9969,Coca-Cola Family Pack Beverages 790,Beverages,Coca-Cola,203.73,20,162.98,3.5,140,18,Bengaluru,SellerA,87,35,15.3,TRUE,Pouch,1000,197,17,16,10/28/2024,5/13/2025,Buy1Get1,On-Time,5704.299999999999,872.7579
9970,Patanjali Lite Grocery 666,Grocery,Patanjali,252.11,15,214.29,4.6,203,27,Pune,UrbanSeller,103,6,38.4,TRUE,Can,1000,665,20,0,9/2/2025,6/29/2027,Cashback,On-Time,1285.74,493.72416
9971,P&G Daily Personal 942,Personal Care,P&G,82.18,10,73.96,3.7,93,25,Mumbai,SellerA,141,179,25.7,FALSE,Packet,100,1238,28,40,9/14/2025,2/3/2029,FlatDiscount,On-Time,13238.839999999998,3402.3818799999995
9972,Parle Family Pack Snacks 252,Snacks,Parle,268.71,15,228.4,5.0,340,15,Hyderabad,SellerA,113,314,12.5,FALSE,Box,750,307,22,94,3/14/2025,1/15/2026,None,On-Time,71717.6,8964.7
9973,Gowardhan Original Dairy 310,Dairy,Gowardhan,144.23,5,137.02,3.7,178,39,Lucknow,LocalMart,130,227,22.9,FALSE,Packet,250,24,26,53,3/6/2025,3/30/2025,None,Delayed,31103.54,7122.71066
9974,Britannia Fresh Bakery 639,Bakery,Britannia,345.42,0,345.42,4.1,195,38,Mumbai,SellerA,130,108,26.5,FALSE,Bottle,100,5,26,10,2/27/2024,3/3/2024,Buy1Get1,On-Time,37305.36,9885.9204
9975,Mother Dairy Original Dairy 603,Dairy,Mother Dairy,188.57,10,169.71,4.2,166,33,Lucknow,QuickStores,127,51,35.7,FALSE,Can,750,11,25,21,6/21/2024,7/2/2024,Buy1Get1,On-Time,8655.210000000001,3089.90997
9976,Nivea Original Personal 814,Personal Care,Nivea,560.54,0,560.54,4.5,181,29,Jaipur,DailyNeeds,119,7,21.6,FALSE,Bottle,400,1229,23,13,1/27/2024,6/9/2027,None,On-Time,3923.7799999999997,847.53648
9977,Mother Dairy Fresh Dairy 844,Dairy,Mother Dairy,68.18,20,54.54,4.5,436,28,Pune,QuickStores,111,341,29.4,FALSE,Packet,750,12,22,88,7/18/2024,7/30/2024,FlatDiscount,On-Time,18598.14,5467.85316
9978,DailyGreens Classic Fruits 547,Fruits & Vegetables,DailyGreens,383.2,30,268.24,4.7,48,38,Jaipur,SellerA,85,121,34.8,FALSE,Pouch,2000,10,17,40,3/2/2024,3/12/2024,FreeDelivery,On-Time,32457.04,11295.049919999998
9979,Aavin Organic Dairy 591,Dairy,Aavin,58.57,25,43.93,3.4,200,33,Mumbai,UrbanSeller,156,124,8.8,FALSE,Packet,250,18,31,19,10/2/2025,10/20/2025,FlatDiscount,Delayed,5447.32,479.36416
9980,Gowardhan Fresh Dairy 826,Dairy,Gowardhan,193.57,0,193.57,3.9,595,29,Kolkata,UrbanSeller,121,47,28.8,FALSE,Can,750,28,24,19,6/30/2024,7/28/2024,FreeDelivery,Delayed,9097.789999999999,2620.16352
9981,Britannia Fresh Snacks 117,Snacks,Britannia,97.09,0,97.09,4.5,474,34,Mumbai,SellerB,112,53,24.4,FALSE,Jar,200,70,22,24,6/18/2025,8/27/2025,Buy1Get1,On-Time,5145.77,1255.56788
9982,ITC Family Pack Snacks 966,Snacks,ITC,88.35,10,79.52,3.7,570,36,Kolkata,UrbanSeller,92,77,33.6,FALSE,Box,300,238,18,28,7/4/2024,2/27/2025,FreeDelivery,Delayed,6123.04,2057.34144
9983,Mother Dairy Premium Dairy 987,Dairy,Mother Dairy,244.43,20,195.54,4.9,210,25,Hyderabad,LocalMart,98,118,16.2,FALSE,Box,750,29,19,53,9/29/2025,10/28/2025,None,On-Time,23073.719999999998,3737.9426399999998
9984,Patanjali Original Grocery 514,Grocery,Patanjali,251.26,10,226.13,4.1,210,32,Jaipur,DailyNeeds,91,63,6.4,TRUE,Can,200,471,18,0,11/21/2023,3/6/2025,Buy1Get1,Delayed,14246.19,911.7561600000001
9985,Britannia Organic Snacks 132,Snacks,Britannia,286.18,20,228.94,4.7,337,23,Hyderabad,SellerA,130,72,12.5,FALSE,Can,750,176,26,27,9/14/2025,3/9/2026,FlatDiscount,On-Time,16483.68,2060.46
9986,Minute Maid Premium Beverages 282,Beverages,Minute Maid,336.82,25,252.62,4.8,255,19,Kolkata,SellerB,90,210,8.6,FALSE,Jar,300,440,18,76,11/8/2023,1/21/2025,FreeDelivery,On-Time,53050.200000000004,4562.3172
9987,Coca-Cola Fresh Beverages 529,Beverages,Coca-Cola,282.75,25,212.06,3.9,209,26,Chennai,SellerB,129,207,24.2,FALSE,Pouch,200,531,25,27,7/1/2024,12/14/2025,Buy1Get1,On-Time,43896.42,10622.933639999997
9988,Aavin Organic Dairy 398,Dairy,Aavin,70.64,10,63.58,3.9,412,26,Ahmedabad,QuickStores,125,0,12.0,FALSE,Bottle,500,12,25,0,6/14/2025,6/26/2025,FlatDiscount,On-Time,0.0,0.0
9989,Britannia Original Bakery 945,Bakery,Britannia,424.82,5,403.58,3.1,210,32,Lucknow,QuickStores,100,25,27.9,TRUE,Pouch,1000,4,20,19,10/6/2025,10/10/2025,None,On-Time,10089.5,2814.9705
9990,Patanjali Daily Grocery 174,Grocery,Patanjali,285.31,30,199.72,3.7,495,16,Hyderabad,SellerB,104,268,11.2,TRUE,Can,300,463,20,68,11/15/2024,2/21/2026,FlatDiscount,On-Time,53524.96,5994.795519999999
9991,Dettol Organic Household 647,Household,Dettol,607.5,0,607.5,4.6,120,29,Mumbai,DailyNeeds,153,188,36.3,TRUE,Pouch,400,717,30,40,12/26/2023,12/12/2025,Cashback,On-Time,114210.0,41458.229999999996
9992,ITC Organic Snacks 248,Snacks,ITC,64.39,0,64.39,5.0,291,13,Hyderabad,SellerA,75,161,38.9,FALSE,Jar,200,278,15,40,8/12/2025,5/17/2026,Cashback,On-Time,10366.79,4032.68131
9993,Amul Daily Dairy 174,Dairy,Amul,245.77,30,172.04,4.9,493,24,Ahmedabad,UrbanSeller,130,203,25.4,FALSE,Bottle,750,8,26,77,4/21/2024,4/29/2024,None,On-Time,34924.119999999995,8870.726479999998
9994,DailyGreens Premium Fruits 502,Fruits & Vegetables,DailyGreens,186.68,15,158.68,4.1,162,42,Lucknow,QuickStores,148,272,7.3,TRUE,Box,100,5,29,65,8/8/2025,8/13/2025,None,On-Time,43160.96,3150.75008
9995,BakeHouse Daily Bakery 604,Bakery,BakeHouse,319.04,0,319.04,3.2,216,24,Bengaluru,QuickStores,147,64,39.5,FALSE,Jar,200,6,29,23,11/30/2024,12/6/2024,None,On-Time,20418.56,8065.3312
9996,Parle Fresh Snacks 310,Snacks,Parle,292.68,20,234.14,3.9,265,45,Lucknow,DailyNeeds,116,61,32.7,FALSE,Can,200,245,23,22,6/16/2025,2/16/2026,None,On-Time,14282.539999999999,4670.39058
9997,P&G Fresh Personal 121,Personal Care,P&G,455.3,5,432.53,4.4,324,15,Pune,UrbanSeller,87,56,20.4,FALSE,Bottle,500,573,17,11,8/30/2024,3/26/2026,Buy1Get1,On-Time,24221.68,4941.22272
9998,Parle Daily Snacks 52,Snacks,Parle,103.67,0,103.67,4.3,374,20,Pune,DailyNeeds,137,167,20.9,FALSE,Jar,400,144,27,27,6/9/2025,10/31/2025,None,On-Time,17312.89,3618.3940099999995
9999,Tata Classic Grocery 474,Grocery,Tata,450.58,10,405.52,4.6,437,10,Kolkata,DailyNeeds,134,229,38.9,TRUE,Pouch,300,247,26,51,8/16/2024,4/20/2025,None,On-Time,92864.08,36124.12712
10000,FreshFarm Daily Fruits 82,Fruits & Vegetables,FreshFarm,144.25,25,108.19,4.5,284,36,Jaipur,SellerB,125,206,29.1,FALSE,Box,2000,5,25,48,8/9/2025,8/14/2025,None,Delayed,22287.14,6485.55774
10001,Parle Classic Snacks 318,Snacks,Parle,182.44,10,164.2,4.9,119,38,Mumbai,UrbanSeller,81,38,39.4,FALSE,Packet,300,299,16,19,11/29/2024,9/24/2025,None,On-Time,6239.599999999999,2458.4023999999995
10002,Gowardhan Classic Dairy 489,Dairy,Gowardhan,59.49,5,56.52,4.0,74,27,Delhi,SellerB,107,203,13.7,TRUE,Can,1000,26,21,27,3/28/2025,4/23/2025,None,On-Time,11473.560000000001,1571.87772
10003,Pepsi Lite Beverages 410,Beverages,Pepsi,29.08,30,20.36,4.0,384,30,Kolkata,UrbanSeller,117,321,28.6,FALSE,Jar,1000,415,23,75,3/8/2024,4/27/2025,None,On-Time,6535.5599999999995,1869.1701600000001
10004,Himalaya Fresh Personal 608,Personal Care,Himalaya,504.47,0,504.47,5.0,239,32,Delhi,SellerB,109,23,20.3,TRUE,Box,750,1323,21,28,9/2/2025,4/17/2029,Buy1Get1,On-Time,11602.810000000001,2355.3704300000004
10005,BakeHouse Classic Bakery 331,Bakery,BakeHouse,366.06,25,274.55,5.0,184,27,Jaipur,SellerB,108,354,5.3,FALSE,Pouch,1000,4,21,100,9/19/2025,9/23/2025,None,On-Time,97190.7,5151.107099999999
10006,ITC Original Snacks 592,Snacks,ITC,34.16,15,29.04,4.4,176,29,Jaipur,DailyNeeds,144,19,9.5,FALSE,Box,100,336,28,19,7/1/2025,6/2/2026,None,Delayed,551.76,52.4172
10007,Coca-Cola Family Pack Beverages 595,Beverages,Coca-Cola,307.78,5,292.39,4.1,222,30,Jaipur,SellerA,89,62,33.3,FALSE,Bottle,200,187,17,26,10/27/2024,5/2/2025,None,On-Time,18128.18,6036.68394
10008,Parle Daily Snacks 358,Snacks,Parle,279.38,15,237.47,4.6,442,20,Ahmedabad,SellerB,94,54,26.8,FALSE,Packet,400,86,18,19,7/10/2025,10/4/2025,None,On-Time,12823.38,3436.6658399999997
10009,Tropicana Family Pack Beverages 436,Beverages,Tropicana,190.69,5,181.16,4.1,153,36,Jaipur,UrbanSeller,99,58,30.4,FALSE,Can,1500,177,19,19,1/9/2024,7/4/2024,Buy1Get1,On-Time,10507.28,3194.21312
10010,Britannia Original Snacks 419,Snacks,Britannia,40.63,15,34.54,3.4,384,18,Bengaluru,SellerA,81,81,39.5,FALSE,Jar,500,106,16,16,9/5/2024,12/20/2024,Cashback,On-Time,2797.74,1105.1073
10011,Gowardhan Classic Dairy 754,Dairy,Gowardhan,154.69,0,154.69,4.9,488,23,Bengaluru,QuickStores,121,210,36.1,TRUE,Pouch,750,8,24,67,8/15/2024,8/23/2024,FlatDiscount,On-Time,32484.899999999998,11727.0489
10012,DailyGreens Daily Fruits 776,Fruits & Vegetables,DailyGreens,44.6,10,40.14,3.8,258,27,Delhi,SellerB,112,489,15.0,FALSE,Bottle,250,15,22,100,10/17/2024,11/1/2024,None,On-Time,19628.46,2944.269
10013,Aavin Lite Dairy 997,Dairy,Aavin,63.25,10,56.93,2.9,220,21,Delhi,SellerB,142,174,34.6,TRUE,Can,1000,19,28,29,8/28/2024,9/16/2024,FlatDiscount,On-Time,9905.82,3427.4137200000005
10014,Parle Fresh Snacks 52,Snacks,Parle,74.79,30,52.35,4.3,751,15,Hyderabad,SellerA,69,402,29.6,FALSE,Jar,750,182,13,97,10/12/2024,4/12/2025,None,On-Time,21044.7,6229.2312
10015,Aavin Lite Dairy 381,Dairy,Aavin,163.72,5,155.53,4.0,431,29,Kolkata,QuickStores,97,211,31.9,FALSE,Box,1000,15,19,51,8/31/2025,9/15/2025,None,Delayed,32816.83,10468.56877
10016,FreshFarm Fresh Fruits 920,Fruits & Vegetables,FreshFarm,259.16,15,220.29,4.8,158,35,Ahmedabad,LocalMart,114,59,33.2,FALSE,Bottle,2000,11,22,3,9/10/2025,9/21/2025,FlatDiscount,Delayed,12997.109999999999,4315.04052
10017,BakeHouse Organic Bakery 213,Bakery,BakeHouse,227.93,10,205.14,3.9,41,31,Chennai,SellerB,99,467,7.2,FALSE,Box,250,6,19,100,4/19/2024,4/25/2024,None,Delayed,95800.37999999999,6897.6273599999995
10018,Amul Organic Dairy 442,Dairy,Amul,248.82,10,223.94,4.8,510,40,Chennai,SellerA,95,165,26.9,FALSE,Bottle,1000,12,19,57,9/27/2024,10/9/2024,Buy1Get1,On-Time,36950.1,9939.5769
10019,DailyGreens Original Fruits 683,Fruits & Vegetables,DailyGreens,32.55,10,29.29,3.9,98,33,Bengaluru,SellerB,141,395,28.4,TRUE,Packet,1000,15,28,82,11/1/2024,11/16/2024,None,Delayed,11569.55,3285.7522
10020,Minute Maid Organic Beverages 626,Beverages,Minute Maid,197.64,10,177.88,4.8,325,21,Bengaluru,DailyNeeds,62,47,8.0,FALSE,Packet,300,255,12,30,9/15/2024,5/28/2025,None,On-Time,8360.36,668.8288
10021,Modern Lite Bakery 63,Bakery,Modern,221.34,15,188.14,4.2,246,25,Chennai,QuickStores,131,166,19.6,FALSE,Can,1000,12,26,53,8/19/2024,8/31/2024,None,Delayed,31231.239999999998,6121.32304
10022,Britannia Premium Snacks 97,Snacks,Britannia,290.82,15,247.2,4.1,248,25,Pune,QuickStores,89,139,8.5,FALSE,Packet,400,251,17,35,5/14/2025,1/20/2026,None,On-Time,34360.799999999996,2920.6679999999997
10023,Surf Excel Organic Household 648,Household,Surf Excel,593.76,20,475.01,4.4,306,36,Lucknow,QuickStores,98,498,14.6,FALSE,Bottle,1000,1250,19,100,12/24/2024,5/27/2028,FlatDiscount,Delayed,236554.97999999998,34537.02708
10024,Modern Original Bakery 566,Bakery,Modern,90.1,25,67.57,4.3,274,22,Pune,SellerA,93,54,35.3,FALSE,Packet,200,3,18,28,4/11/2025,4/14/2025,Cashback,On-Time,3648.7799999999997,1288.0193399999998
10025,BakeHouse Premium Bakery 666,Bakery,BakeHouse,394.19,0,394.19,4.9,96,27,Delhi,UrbanSeller,101,76,20.7,FALSE,Can,1000,12,20,29,6/11/2024,6/23/2024,None,On-Time,29958.44,6201.39708
10026,Lizol Daily Household 310,Household,Lizol,603.51,10,543.16,4.1,213,30,Jaipur,UrbanSeller,85,72,22.6,FALSE,Can,100,1391,17,32,6/9/2025,3/31/2029,FlatDiscount,On-Time,39107.52,8838.299519999999
10027,Parle Premium Snacks 757,Snacks,Parle,150.21,15,127.68,4.0,445,28,Delhi,UrbanSeller,131,15,28.6,FALSE,Packet,250,314,26,5,3/21/2024,1/29/2025,FlatDiscount,On-Time,1915.2,547.7472
10028,Tata Fresh Grocery 537,Grocery,Tata,338.66,15,287.86,3.8,495,24,Delhi,QuickStores,141,12,21.9,TRUE,Box,750,489,28,9,10/30/2023,3/2/2025,None,Delayed,3454.32,756.4960799999999
10029,BakeHouse Fresh Bakery 736,Bakery,BakeHouse,353.03,15,300.08,4.5,413,43,Lucknow,SellerA,106,37,14.5,FALSE,Pouch,1000,10,21,17,9/16/2024,9/26/2024,None,On-Time,11102.96,1609.9291999999998
10030,Gowardhan Classic Dairy 805,Dairy,Gowardhan,45.15,5,42.89,3.5,426,32,Ahmedabad,SellerA,97,218,30.8,FALSE,Jar,750,29,19,30,4/23/2025,5/22/2025,Cashback,On-Time,9350.02,2879.8061600000005
